Siruta,Localitate,Barbati_25-34,Barbati_35-44,Barbati_45-64,Barbati_65_,Femei_18-24,Femei_35-44,Femei_45-64,Femei_65_,Barbati_25-34,Barbati_35-44,Barbati_45-64,Barbati_65_,Femei_18-24,Femei_35-44,Femei_45-64,Femei_65_
14584,Bogati,674.85,674.85,2249.5,2249.5,8998,449.9,674.85,2249.5,674.85,674.85,2249.5,2249.5,8998,449.9,674.85,2249.5
14673,Boteni,364.35,364.35,1214.5,1214.5,4858,242.9,364.35,1214.5,364.35,364.35,1214.5,1214.5,4858,242.9,364.35,1214.5
14726,Botesti,170.1,170.1,567.0,567.0,2268,113.4,170.1,567.0,170.1,170.1,567.0,567.0,2268,113.4,170.1,567.0
14753,Bradulet,272.4,272.4,908.0,908.0,3632,181.6,272.4,908.0,272.4,272.4,908.0,908.0,3632,181.6,272.4,908.0
14851,Budeasa,619.2,619.2,2064.0,2064.0,8256,412.8,619.2,2064.0,619.2,619.2,2064.0,2064.0,8256,412.8,619.2,2064.0
14922,Bughea De Jos,462.45,462.45,1541.5,1541.5,6166,308.3,462.45,1541.5,462.45,462.45,1541.5,1541.5,6166,308.3,462.45,1541.5
14940,Buzoesti,848.25,848.25,2827.5,2827.5,11310,565.5,848.25,2827.5,848.25,848.25,2827.5,2827.5,11310,565.5,848.25,2827.5
15064,Caldararu,355.05,355.05,1183.5,1183.5,4734,236.7,355.05,1183.5,355.05,355.05,1183.5,1183.5,4734,236.7,355.05,1183.5
15108,Calinesti,1673.85,1673.85,5579.5,5579.5,22318,1115.9,1673.85,5579.5,1673.85,1673.85,5579.5,5579.5,22318,1115.9,1673.85,5579.5
15233,Cateasca,558.45,558.45,1861.5,1861.5,7446,372.3,558.45,1861.5,558.45,558.45,1861.5,1861.5,7446,372.3,558.45,1861.5
15313,Cepari,335.4,335.4,1118.0,1118.0,4472,223.6,335.4,1118.0,335.4,335.4,1118.0,1118.0,4472,223.6,335.4,1118.0
15402,Cetateni,451.2,451.2,1504.0,1504.0,6016,300.8,451.2,1504.0,451.2,451.2,1504.0,1504.0,6016,300.8,451.2,1504.0
15448,Cicanesti,315.6,315.6,1052.0,1052.0,4208,210.4,315.6,1052.0,315.6,315.6,1052.0,1052.0,4208,210.4,315.6,1052.0
15493,Ciofrangeni,352.35,352.35,1174.5,1174.5,4698,234.9,352.35,1174.5,352.35,352.35,1174.5,1174.5,4698,234.9,352.35,1174.5
15554,Ciomagesti,172.05,172.05,573.5,573.5,2294,114.7,172.05,573.5,172.05,172.05,573.5,573.5,2294,114.7,172.05,573.5
15652,Cocu,347.85,347.85,1159.5,1159.5,4638,231.9,347.85,1159.5,347.85,347.85,1159.5,1159.5,4638,231.9,347.85,1159.5
15741,Corbeni,882.0,882.0,2940.0,2940.0,11760,588.0,882.0,2940.0,882.0,882.0,2940.0,2940.0,11760,588.0,882.0,2940.0
15830,Corbi,614.25,614.25,2047.5,2047.5,8190,409.5,614.25,2047.5,614.25,614.25,2047.5,2047.5,8190,409.5,614.25,2047.5
15901,Cosesti,792.45,792.45,2641.5,2641.5,10566,528.3,792.45,2641.5,792.45,792.45,2641.5,2641.5,10566,528.3,792.45,2641.5
15983,Cotmeana,286.5,286.5,955.0,955.0,3820,191.0,286.5,955.0,286.5,286.5,955.0,955.0,3820,191.0,286.5,955.0
16132,Cuca,315.3,315.3,1051.0,1051.0,4204,210.2,315.3,1051.0,315.3,315.3,1051.0,1051.0,4204,210.2,315.3,1051.0
16285,Davidesti,466.5,466.5,1555.0,1555.0,6220,311.0,466.5,1555.0,466.5,466.5,1555.0,1555.0,6220,311.0,466.5,1555.0
16329,Dambovicioara,138.75,138.75,462.5,462.5,1850,92.5,138.75,462.5,138.75,138.75,462.5,462.5,1850,92.5,138.75,462.5
16365,Darmanesti,532.8,532.8,1776.0,1776.0,7104,355.2,532.8,1776.0,532.8,532.8,1776.0,1776.0,7104,355.2,532.8,1776.0
16427,Dobresti,267.45,267.45,891.5,891.5,3566,178.3,267.45,891.5,267.45,267.45,891.5,891.5,3566,178.3,267.45,891.5
16454,Domnesti,473.4,473.4,1578.0,1578.0,6312,315.6,473.4,1578.0,473.4,473.4,1578.0,1578.0,6312,315.6,473.4,1578.0
16472,Dragoslavele,394.2,394.2,1314.0,1314.0,5256,262.8,394.2,1314.0,394.2,394.2,1314.0,1314.0,5256,262.8,394.2,1314.0
16506,Draganu,293.25,293.25,977.5,977.5,3910,195.5,293.25,977.5,293.25,293.25,977.5,977.5,3910,195.5,293.25,977.5
16551,Godeni,450.6,450.6,1502.0,1502.0,6008,300.4,450.6,1502.0,450.6,450.6,1502.0,1502.0,6008,300.4,450.6,1502.0
16613,Harsesti,342.9,342.9,1143.0,1143.0,4572,228.6,342.9,1143.0,342.9,342.9,1143.0,1143.0,4572,228.6,342.9,1143.0
16659,Hartiesti,343.5,343.5,1145.0,1145.0,4580,229.0,343.5,1145.0,343.5,343.5,1145.0,1145.0,4580,229.0,343.5,1145.0
16739,Izvoru,329.85,329.85,1099.5,1099.5,4398,219.9,329.85,1099.5,329.85,329.85,1099.5,1099.5,4398,219.9,329.85,1099.5
16757,Leordeni,856.05,856.05,2853.5,2853.5,11414,570.7,856.05,2853.5,856.05,856.05,2853.5,2853.5,11414,570.7,856.05,2853.5
16908,Leresti,696.0,696.0,2320.0,2320.0,9280,464.0,696.0,2320.0,696.0,696.0,2320.0,2320.0,9280,464.0,696.0,2320.0
16944,Lunca Corbului,405.3,405.3,1351.0,1351.0,5404,270.2,405.3,1351.0,405.3,405.3,1351.0,1351.0,5404,270.2,405.3,1351.0
17049,Malureni,702.9,702.9,2343.0,2343.0,9372,468.6,702.9,2343.0,702.9,702.9,2343.0,2343.0,9372,468.6,702.9,2343.0
17101,Merisani,696.45,696.45,2321.5,2321.5,9286,464.3,696.45,2321.5,696.45,696.45,2321.5,2321.5,9286,464.3,696.45,2321.5
17209,Micesti,693.6,693.6,2312.0,2312.0,9248,462.4,693.6,2312.0,693.6,693.6,2312.0,2312.0,9248,462.4,693.6,2312.0
17254,Mihaesti,918.9,918.9,3063.0,3063.0,12252,612.6,918.9,3063.0,918.9,918.9,3063.0,3063.0,12252,612.6,918.9,3063.0
17334,Mioarele,240.15,240.15,800.5,800.5,3202,160.1,240.15,800.5,240.15,240.15,800.5,800.5,3202,160.1,240.15,800.5
17398,Mirosi,355.2,355.2,1184.0,1184.0,4736,236.8,355.2,1184.0,355.2,355.2,1184.0,1184.0,4736,236.8,355.2,1184.0
17423,Moraresti,278.55,278.55,928.5,928.5,3714,185.7,278.55,928.5,278.55,278.55,928.5,928.5,3714,185.7,278.55,928.5
17496,Mosoaia,856.35,856.35,2854.5,2854.5,11418,570.9,856.35,2854.5,856.35,856.35,2854.5,2854.5,11418,570.9,856.35,2854.5
17575,Mozaceni,321.3,321.3,1071.0,1071.0,4284,214.2,321.3,1071.0,321.3,321.3,1071.0,1071.0,4284,214.2,321.3,1071.0
17619,Musatesti,552.6,552.6,1842.0,1842.0,7368,368.4,552.6,1842.0,552.6,552.6,1842.0,1842.0,7368,368.4,552.6,1842.0
17726,Negrasi,307.05,307.05,1023.5,1023.5,4094,204.7,307.05,1023.5,307.05,307.05,1023.5,1023.5,4094,204.7,307.05,1023.5
17771,Nucsoara,216.9,216.9,723.0,723.0,2892,144.6,216.9,723.0,216.9,216.9,723.0,723.0,2892,144.6,216.9,723.0
17824,Oarja,425.25,425.25,1417.5,1417.5,5670,283.5,425.25,1417.5,425.25,425.25,1417.5,1417.5,5670,283.5,425.25,1417.5
17851,Pietrosani,850.5,850.5,2835.0,2835.0,11340,567.0,850.5,2835.0,850.5,850.5,2835.0,2835.0,11340,567.0,850.5,2835.0
17913,Poienarii De Arges,149.85,149.85,499.5,499.5,1998,99.9,149.85,499.5,149.85,149.85,499.5,499.5,1998,99.9,149.85,499.5
17968,Poienarii De Muscel,511.65,511.65,1705.5,1705.5,6822,341.1,511.65,1705.5,511.65,511.65,1705.5,1705.5,6822,341.1,511.65,1705.5
18028,Poiana Lacului,977.25,977.25,3257.5,3257.5,13030,651.5,977.25,3257.5,977.25,977.25,3257.5,3257.5,13030,651.5,977.25,3257.5
18162,Popesti,302.1,302.1,1007.0,1007.0,4028,201.4,302.1,1007.0,302.1,302.1,1007.0,1007.0,4028,201.4,302.1,1007.0
18242,Priboieni,529.8,529.8,1766.0,1766.0,7064,353.2,529.8,1766.0,529.8,529.8,1766.0,1766.0,7064,353.2,529.8,1766.0
18331,Ratesti,459.6,459.6,1532.0,1532.0,6128,306.4,459.6,1532.0,459.6,459.6,1532.0,1532.0,6128,306.4,459.6,1532.0
18411,Recea,415.35,415.35,1384.5,1384.5,5538,276.9,415.35,1384.5,415.35,415.35,1384.5,1384.5,5538,276.9,415.35,1384.5
18475,Rociu,375.6,375.6,1252.0,1252.0,5008,250.4,375.6,1252.0,375.6,375.6,1252.0,1252.0,5008,250.4,375.6,1252.0
18527,Rucar,907.2,907.2,3024.0,3024.0,12096,604.8,907.2,3024.0,907.2,907.2,3024.0,3024.0,12096,604.8,907.2,3024.0
18554,Salatrucu,334.05,334.05,1113.5,1113.5,4454,222.7,334.05,1113.5,334.05,334.05,1113.5,1113.5,4454,222.7,334.05,1113.5
18581,Sapata,243.9,243.9,813.0,813.0,3252,162.6,243.9,813.0,243.9,243.9,813.0,813.0,3252,162.6,243.9,813.0
18670,Schitu Golesti,761.25,761.25,2537.5,2537.5,10150,507.5,761.25,2537.5,761.25,761.25,2537.5,2537.5,10150,507.5,761.25,2537.5
18741,Slobozia,715.95,715.95,2386.5,2386.5,9546,477.3,715.95,2386.5,715.95,715.95,2386.5,2386.5,9546,477.3,715.95,2386.5
18778,Stalpeni,753.6,753.6,2512.0,2512.0,10048,502.4,753.6,2512.0,753.6,753.6,2512.0,2512.0,10048,502.4,753.6,2512.0
18858,Stoenesti,687.0,687.0,2290.0,2290.0,9160,458.0,687.0,2290.0,687.0,687.0,2290.0,2290.0,9160,458.0,687.0,2290.0
18938,Stolnici,459.9,459.9,1533.0,1533.0,6132,306.6,459.9,1533.0,459.9,459.9,1533.0,1533.0,6132,306.6,459.9,1533.0
19007,Suseni,460.05,460.05,1533.5,1533.5,6134,306.7,460.05,1533.5,460.05,460.05,1533.5,1533.5,6134,306.7,460.05,1533.5
19114,Stefan Cel Mare,354.75,354.75,1182.5,1182.5,4730,236.5,354.75,1182.5,354.75,354.75,1182.5,1182.5,4730,236.5,354.75,1182.5
19141,Suici,367.65,367.65,1225.5,1225.5,4902,245.1,367.65,1225.5,367.65,367.65,1225.5,1225.5,4902,245.1,367.65,1225.5
19212,Teiu,203.55,203.55,678.5,678.5,2714,135.7,203.55,678.5,203.55,203.55,678.5,678.5,2714,135.7,203.55,678.5
19249,Tigveni,524.25,524.25,1747.5,1747.5,6990,349.5,524.25,1747.5,524.25,524.25,1747.5,1747.5,6990,349.5,524.25,1747.5
19338,Titesti,769.35,769.35,2564.5,2564.5,10258,512.9,769.35,2564.5,769.35,769.35,2564.5,2564.5,10258,512.9,769.35,2564.5
19392,Uda,294.0,294.0,980.0,980.0,3920,196.0,294.0,980.0,294.0,294.0,980.0,980.0,3920,196.0,294.0,980.0
19560,Ungheni,420.0,420.0,1400.0,1400.0,5600,280.0,420.0,1400.0,420.0,420.0,1400.0,1400.0,5600,280.0,420.0,1400.0
19631,Valea Danului,453.0,453.0,1510.0,1510.0,6040,302.0,453.0,1510.0,453.0,453.0,1510.0,1510.0,6040,302.0,453.0,1510.0
19695,Valea Iasului,415.35,415.35,1384.5,1384.5,5538,276.9,415.35,1384.5,415.35,415.35,1384.5,1384.5,5538,276.9,415.35,1384.5
19793,Vedea,541.8,541.8,1806.0,1806.0,7224,361.2,541.8,1806.0,541.8,541.8,1806.0,1806.0,7224,361.2,541.8,1806.0
19999,Vladesti,483.45,483.45,1611.5,1611.5,6446,322.3,483.45,1611.5,483.45,483.45,1611.5,1611.5,6446,322.3,483.45,1611.5
20048,Raca,169.2,169.2,564.0,564.0,2256,112.8,169.2,564.0,169.2,169.2,564.0,564.0,2256,112.8,169.2,564.0
20055,Vulturesti,421.8,421.8,1406.0,1406.0,5624,281.2,421.8,1406.0,421.8,421.8,1406.0,1406.0,5624,281.2,421.8,1406.0
20063,Bughea De Sus,450.3,450.3,1501.0,1501.0,6004,300.2,450.3,1501.0,450.3,450.3,1501.0,1501.0,6004,300.2,450.3,1501.0
20297,Municipiul Bacau,29604.3,29604.3,98681.0,98681.0,394724,19736.2,29604.3,98681.0,29604.3,29604.3,98681.0,98681.0,394724,19736.2,29604.3,98681.0
20313,Hemeius,826.8,826.8,2756.0,2756.0,11024,551.2,826.8,2756.0,826.8,826.8,2756.0,2756.0,11024,551.2,826.8,2756.0
20359,Letea Veche,1035.45,1035.45,3451.5,3451.5,13806,690.3,1035.45,3451.5,1035.45,1035.45,3451.5,3451.5,13806,690.3,1035.45,3451.5
20411,Magura,765.75,765.75,2552.5,2552.5,10210,510.5,765.75,2552.5,765.75,765.75,2552.5,2552.5,10210,510.5,765.75,2552.5
20466,Margineni,1479.45,1479.45,4931.5,4931.5,19726,986.3,1479.45,4931.5,1479.45,1479.45,4931.5,4931.5,19726,986.3,1479.45,4931.5
20563,Municipiul Onesti,7895.85,7895.85,26319.5,26319.5,105278,5263.9,7895.85,26319.5,7895.85,7895.85,26319.5,26319.5,105278,5263.9,7895.85,26319.5
20607,Gura Vaii,792.9,792.9,2643.0,2643.0,10572,528.6,792.9,2643.0,792.9,792.9,2643.0,2643.0,10572,528.6,792.9,2643.0
20670,Stefan Cel Mare,788.55,788.55,2628.5,2628.5,10514,525.7,788.55,2628.5,788.55,788.55,2628.5,2628.5,10514,525.7,788.55,2628.5
20778,Oras Buhusi,3125.7,3125.7,10419.0,10419.0,41676,2083.8,3125.7,10419.0,3125.7,3125.7,10419.0,10419.0,41676,2083.8,3125.7,10419.0
20821,Oras Comanesti,3608.85,3608.85,12029.5,12029.5,48118,2405.9,3608.85,12029.5,3608.85,3608.85,12029.5,12029.5,48118,2405.9,3608.85,12029.5
20876,Municipiul Moinesti,3707.25,3707.25,12357.5,12357.5,49430,2471.5,3707.25,12357.5,3707.25,3707.25,12357.5,12357.5,49430,2471.5,3707.25,12357.5
20910,Oras Slanic-Moldova,775.35,775.35,2584.5,2584.5,10338,516.9,775.35,2584.5,775.35,775.35,2584.5,2584.5,10338,516.9,775.35,2584.5
20965,Oras Targu Ocna,1970.1,1970.1,6567.0,6567.0,26268,1313.4,1970.1,6567.0,1970.1,1970.1,6567.0,6567.0,26268,1313.4,1970.1,6567.0
21007,Agas,935.4,935.4,3118.0,3118.0,12472,623.6,935.4,3118.0,935.4,935.4,3118.0,3118.0,12472,623.6,935.4,3118.0
21098,Ardeoani,373.95,373.95,1246.5,1246.5,4986,249.3,373.95,1246.5,373.95,373.95,1246.5,1246.5,4986,249.3,373.95,1246.5
21123,Asau,1073.1,1073.1,3577.0,3577.0,14308,715.4,1073.1,3577.0,1073.1,1073.1,3577.0,3577.0,14308,715.4,1073.1,3577.0
21196,Balcani,1219.05,1219.05,4063.5,4063.5,16254,812.7,1219.05,4063.5,1219.05,1219.05,4063.5,4063.5,16254,812.7,1219.05,4063.5
21249,Beresti-Bistrita,336.9,336.9,1123.0,1123.0,4492,224.6,336.9,1123.0,336.9,336.9,1123.0,1123.0,4492,224.6,336.9,1123.0
21338,Beresti-Tazlau,861.0,861.0,2870.0,2870.0,11480,574.0,861.0,2870.0,861.0,861.0,2870.0,2870.0,11480,574.0,861.0,2870.0
21418,Berzunti,806.7,806.7,2689.0,2689.0,10756,537.8,806.7,2689.0,806.7,806.7,2689.0,2689.0,10756,537.8,806.7,2689.0
21454,Barsanesti,725.7,725.7,2419.0,2419.0,9676,483.8,725.7,2419.0,725.7,725.7,2419.0,2419.0,9676,483.8,725.7,2419.0
21506,Blagesti,1147.35,1147.35,3824.5,3824.5,15298,764.9,1147.35,3824.5,1147.35,1147.35,3824.5,3824.5,15298,764.9,1147.35,3824.5
21560,Bogdanesti,430.5,430.5,1435.0,1435.0,5740,287.0,430.5,1435.0,430.5,430.5,1435.0,1435.0,5740,287.0,430.5,1435.0
21597,Brusturoasa,526.5,526.5,1755.0,1755.0,7020,351.0,526.5,1755.0,526.5,526.5,1755.0,1755.0,7020,351.0,526.5,1755.0
21668,Buhoci,775.05,775.05,2583.5,2583.5,10334,516.7,775.05,2583.5,775.05,775.05,2583.5,2583.5,10334,516.7,775.05,2583.5
21720,Casin,595.5,595.5,1985.0,1985.0,7940,397.0,595.5,1985.0,595.5,595.5,1985.0,1985.0,7940,397.0,595.5,1985.0
21757,Caiuti,813.0,813.0,2710.0,2710.0,10840,542.0,813.0,2710.0,813.0,813.0,2710.0,2710.0,10840,542.0,813.0,2710.0
21855,Cleja,1078.05,1078.05,3593.5,3593.5,14374,718.7,1078.05,3593.5,1078.05,1078.05,3593.5,3593.5,14374,718.7,1078.05,3593.5
21891,Colonesti,345.75,345.75,1152.5,1152.5,4610,230.5,345.75,1152.5,345.75,345.75,1152.5,1152.5,4610,230.5,345.75,1152.5
21971,Corbasca,837.45,837.45,2791.5,2791.5,11166,558.3,837.45,2791.5,837.45,837.45,2791.5,2791.5,11166,558.3,837.45,2791.5
22059,Cotofanesti,543.75,543.75,1812.5,1812.5,7250,362.5,543.75,1812.5,543.75,543.75,1812.5,1812.5,7250,362.5,543.75,1812.5
22111,Damienesti,291.0,291.0,970.0,970.0,3880,194.0,291.0,970.0,291.0,291.0,970.0,970.0,3880,194.0,291.0,970.0
22166,Oras Darmanesti,2216.55,2216.55,7388.5,7388.5,29554,1477.7,2216.55,7388.5,2216.55,2216.55,7388.5,7388.5,29554,1477.7,2216.55,7388.5
22237,Dealu Morii,424.8,424.8,1416.0,1416.0,5664,283.2,424.8,1416.0,424.8,424.8,1416.0,1416.0,5664,283.2,424.8,1416.0
22380,Dofteana,1695.9,1695.9,5653.0,5653.0,22612,1130.6,1695.9,5653.0,1695.9,1695.9,5653.0,5653.0,22612,1130.6,1695.9,5653.0
22460,Faraoani,834.15,834.15,2780.5,2780.5,11122,556.1,834.15,2780.5,834.15,834.15,2780.5,2780.5,11122,556.1,834.15,2780.5
22488,Filipeni,341.7,341.7,1139.0,1139.0,4556,227.8,341.7,1139.0,341.7,341.7,1139.0,1139.0,4556,227.8,341.7,1139.0
22576,Filipesti,702.15,702.15,2340.5,2340.5,9362,468.1,702.15,2340.5,702.15,702.15,2340.5,2340.5,9362,468.1,702.15,2340.5
22665,Gaiceana,434.1,434.1,1447.0,1447.0,5788,289.4,434.1,1447.0,434.1,434.1,1447.0,1447.0,5788,289.4,434.1,1447.0
22718,Ghimes-Faget,736.5,736.5,2455.0,2455.0,9820,491.0,736.5,2455.0,736.5,736.5,2455.0,2455.0,9820,491.0,736.5,2455.0
22781,Garleni,1064.7,1064.7,3549.0,3549.0,14196,709.8,1064.7,3549.0,1064.7,1064.7,3549.0,3549.0,14196,709.8,1064.7,3549.0
22834,Glavanesti,507.15,507.15,1690.5,1690.5,6762,338.1,507.15,1690.5,507.15,507.15,1690.5,1690.5,6762,338.1,507.15,1690.5
22898,Helegiu,1015.05,1015.05,3383.5,3383.5,13534,676.7,1015.05,3383.5,1015.05,1015.05,3383.5,3383.5,13534,676.7,1015.05,3383.5
22941,Horgesti,837.9,837.9,2793.0,2793.0,11172,558.6,837.9,2793.0,837.9,837.9,2793.0,2793.0,11172,558.6,837.9,2793.0
23047,Huruiesti,365.4,365.4,1218.0,1218.0,4872,243.6,365.4,1218.0,365.4,365.4,1218.0,1218.0,4872,243.6,365.4,1218.0
23127,Izvoru Berheciului,253.2,253.2,844.0,844.0,3376,168.8,253.2,844.0,253.2,253.2,844.0,844.0,3376,168.8,253.2,844.0
23207,Lipova,477.15,477.15,1590.5,1590.5,6362,318.1,477.15,1590.5,477.15,477.15,1590.5,1590.5,6362,318.1,477.15,1590.5
23289,Livezi,839.25,839.25,2797.5,2797.5,11190,559.5,839.25,2797.5,839.25,839.25,2797.5,2797.5,11190,559.5,839.25,2797.5
23350,Luizi-Calugara,804.15,804.15,2680.5,2680.5,10722,536.1,804.15,2680.5,804.15,804.15,2680.5,2680.5,10722,536.1,804.15,2680.5
23387,Magiresti,654.45,654.45,2181.5,2181.5,8726,436.3,654.45,2181.5,654.45,654.45,2181.5,2181.5,8726,436.3,654.45,2181.5
23449,Manastirea Casin,828.3,828.3,2761.0,2761.0,11044,552.2,828.3,2761.0,828.3,828.3,2761.0,2761.0,11044,552.2,828.3,2761.0
23494,Motoseni,519.3,519.3,1731.0,1731.0,6924,346.2,519.3,1731.0,519.3,519.3,1731.0,1731.0,6924,346.2,519.3,1731.0
23644,Negri,438.0,438.0,1460.0,1460.0,5840,292.0,438.0,1460.0,438.0,438.0,1460.0,1460.0,5840,292.0,438.0,1460.0
23715,Nicolae Balcescu,1512.15,1512.15,5040.5,5040.5,20162,1008.1,1512.15,5040.5,1512.15,1512.15,5040.5,5040.5,20162,1008.1,1512.15,5040.5
23797,Oituz,1426.35,1426.35,4754.5,4754.5,19018,950.9,1426.35,4754.5,1426.35,1426.35,4754.5,4754.5,19018,950.9,1426.35,4754.5
23868,Oncesti,250.65,250.65,835.5,835.5,3342,167.1,250.65,835.5,250.65,250.65,835.5,835.5,3342,167.1,250.65,835.5
23948,Orbeni,594.3,594.3,1981.0,1981.0,7924,396.2,594.3,1981.0,594.3,594.3,1981.0,1981.0,7924,396.2,594.3,1981.0
23975,Palanca,520.5,520.5,1735.0,1735.0,6940,347.0,520.5,1735.0,520.5,520.5,1735.0,1735.0,6940,347.0,520.5,1735.0
24034,Parava,509.85,509.85,1699.5,1699.5,6798,339.9,509.85,1699.5,509.85,509.85,1699.5,1699.5,6798,339.9,509.85,1699.5
24089,Parincea,586.65,586.65,1955.5,1955.5,7822,391.1,586.65,1955.5,586.65,586.65,1955.5,1955.5,7822,391.1,586.65,1955.5
24187,Pancesti,664.8,664.8,2216.0,2216.0,8864,443.2,664.8,2216.0,664.8,664.8,2216.0,2216.0,8864,443.2,664.8,2216.0
24276,Pargaresti,730.95,730.95,2436.5,2436.5,9746,487.3,730.95,2436.5,730.95,730.95,2436.5,2436.5,9746,487.3,730.95,2436.5
24338,Parjol,981.9,981.9,3273.0,3273.0,13092,654.6,981.9,3273.0,981.9,981.9,3273.0,3273.0,13092,654.6,981.9,3273.0
24427,Plopana,511.05,511.05,1703.5,1703.5,6814,340.7,511.05,1703.5,511.05,511.05,1703.5,1703.5,6814,340.7,511.05,1703.5
24524,Podu Turcului,769.2,769.2,2564.0,2564.0,10256,512.8,769.2,2564.0,769.2,769.2,2564.0,2564.0,10256,512.8,769.2,2564.0
24631,Poduri,1222.65,1222.65,4075.5,4075.5,16302,815.1,1222.65,4075.5,1222.65,1222.65,4075.5,4075.5,16302,815.1,1222.65,4075.5
24711,Racova,536.7,536.7,1789.0,1789.0,7156,357.8,536.7,1789.0,536.7,536.7,1789.0,1789.0,7156,357.8,536.7,1789.0
24766,Racaciuni,1256.85,1256.85,4189.5,4189.5,16758,837.9,1256.85,4189.5,1256.85,1256.85,4189.5,4189.5,16758,837.9,1256.85,4189.5
24837,Rachitoasa,736.35,736.35,2454.5,2454.5,9818,490.9,736.35,2454.5,736.35,736.35,2454.5,2454.5,9818,490.9,736.35,2454.5
24999,Rosiori,357.3,357.3,1191.0,1191.0,4764,238.2,357.3,1191.0,357.3,357.3,1191.0,1191.0,4764,238.2,357.3,1191.0
25068,Sascut,1507.05,1507.05,5023.5,5023.5,20094,1004.7,1507.05,5023.5,1507.05,1507.05,5023.5,5023.5,20094,1004.7,1507.05,5023.5
25148,Sanduleni,701.25,701.25,2337.5,2337.5,9350,467.5,701.25,2337.5,701.25,701.25,2337.5,2337.5,9350,467.5,701.25,2337.5
25228,Saucesti,813.3,813.3,2711.0,2711.0,10844,542.2,813.3,2711.0,813.3,813.3,2711.0,2711.0,10844,542.2,813.3,2711.0
25291,Scorteni,463.05,463.05,1543.5,1543.5,6174,308.7,463.05,1543.5,463.05,463.05,1543.5,1543.5,6174,308.7,463.05,1543.5
25362,Secuieni,346.2,346.2,1154.0,1154.0,4616,230.8,346.2,1154.0,346.2,346.2,1154.0,1154.0,4616,230.8,346.2,1154.0
25488,Solont,552.0,552.0,1840.0,1840.0,7360,368.0,552.0,1840.0,552.0,552.0,1840.0,1840.0,7360,368.0,552.0,1840.0
25521,Stanisesti,711.75,711.75,2372.5,2372.5,9490,474.5,711.75,2372.5,711.75,711.75,2372.5,2372.5,9490,474.5,711.75,2372.5
25629,Strugari,385.95,385.95,1286.5,1286.5,5146,257.3,385.95,1286.5,385.95,385.95,1286.5,1286.5,5146,257.3,385.95,1286.5
25692,Tamasi,465.15,465.15,1550.5,1550.5,6202,310.1,465.15,1550.5,465.15,465.15,1550.5,1550.5,6202,310.1,465.15,1550.5
25745,Tatarasti,372.75,372.75,1242.5,1242.5,4970,248.5,372.75,1242.5,372.75,372.75,1242.5,1242.5,4970,248.5,372.75,1242.5
25825,Targu Trotus,857.25,857.25,2857.5,2857.5,11430,571.5,857.25,2857.5,857.25,857.25,2857.5,2857.5,11430,571.5,857.25,2857.5
25861,Traian,475.5,475.5,1585.0,1585.0,6340,317.0,475.5,1585.0,475.5,475.5,1585.0,1585.0,6340,317.0,475.5,1585.0
25932,Ungureni,587.7,587.7,1959.0,1959.0,7836,391.8,587.7,1959.0,587.7,587.7,1959.0,1959.0,7836,391.8,587.7,1959.0
26029,Urechesti,564.9,564.9,1883.0,1883.0,7532,376.6,564.9,1883.0,564.9,564.9,1883.0,1883.0,7532,376.6,564.9,1883.0
26083,Valea Seaca,650.85,650.85,2169.5,2169.5,8678,433.9,650.85,2169.5,650.85,650.85,2169.5,2169.5,8678,433.9,650.85,2169.5
26118,Vultureni,315.15,315.15,1050.5,1050.5,4202,210.1,315.15,1050.5,315.15,315.15,1050.5,1050.5,4202,210.1,315.15,1050.5
26289,Zemes,739.05,739.05,2463.5,2463.5,9854,492.7,739.05,2463.5,739.05,739.05,2463.5,2463.5,9854,492.7,739.05,2463.5
26320,Sarata,333.75,333.75,1112.5,1112.5,4450,222.5,333.75,1112.5,333.75,333.75,1112.5,1112.5,4450,222.5,333.75,1112.5
26338,Buciumi,486.3,486.3,1621.0,1621.0,6484,324.2,486.3,1621.0,486.3,486.3,1621.0,1621.0,6484,324.2,486.3,1621.0
26346,Gioseni,630.45,630.45,2101.5,2101.5,8406,420.3,630.45,2101.5,630.45,630.45,2101.5,2101.5,8406,420.3,630.45,2101.5
26353,Odobesti,368.85,368.85,1229.5,1229.5,4918,245.9,368.85,1229.5,368.85,368.85,1229.5,1229.5,4918,245.9,368.85,1229.5
26361,Prajesti,350.25,350.25,1167.5,1167.5,4670,233.5,350.25,1167.5,350.25,350.25,1167.5,1167.5,4670,233.5,350.25,1167.5
26379,Itesti,224.85,224.85,749.5,749.5,2998,149.9,224.85,749.5,224.85,224.85,749.5,749.5,2998,149.9,224.85,749.5
26564,Municipiul Oradea,33427.5,33427.5,111425.0,111425.0,445700,22285.0,33427.5,111425.0,33427.5,33427.5,111425.0,111425.0,445700,22285.0,33427.5,111425.0
26582,Sanmartin,1622.1,1622.1,5407.0,5407.0,21628,1081.4,1622.1,5407.0,1622.1,1622.1,5407.0,5407.0,21628,1081.4,1622.1,5407.0
26653,Santandrei,858.9,858.9,2863.0,2863.0,11452,572.6,858.9,2863.0,858.9,858.9,2863.0,2863.0,11452,572.6,858.9,2863.0
26699,Oras Alesd,1693.95,1693.95,5646.5,5646.5,22586,1129.3,1693.95,5646.5,1693.95,1693.95,5646.5,5646.5,22586,1129.3,1693.95,5646.5
